Игрок,Координаты,Очки,Копья,Мечи,Топоры,Лазы,ЛК,ТК,Тараны,Каты,Пал,Двор
Дагир,465|512,10658,118,0,568,227,229,0,76,0,0,0
Дагир,466|511,10925,0,0,3425,288,983,2,220,0,0,2
Дагир,466|510,10506,0,0,839,257,240,0,59,0,0,1
Дагир,465|508,10802,8133,7254,0,295,133,308,0,108,0,0
Дагир,464|508,10537,8038,7478,0,418,124,310,0,146,0,0
Дагир,466|512,10524,8451,8744,0,369,7,176,7,31,1,0
Дагир,467|513,10661,8983,7990,0,207,276,232,3,69,1,0
Дагир,465|513,10715,9147,6739,0,320,424,123,1,150,0,0
Дагир,473|511,10794,81,0,1501,210,253,0,100,0,0,1
Дагир,460|516,10418,8142,7442,0,359,29,311,0,16,0,0
Дагир,476|512,12913,0,0,510,98,265,0,47,0,0,1
Дагир,468|511,10661,72,0,515,125,180,0,244,0,0,0
Дагир,466|513,11008,45,0,8199,161,2171,0,460,0,1,5
Дагир,467|517,10400,6652,7847,0,204,204,387,0,68,0,0
Дагир,468|518,10418,8730,5490,0,202,127,104,0,47,0,0
Дагир,472|503,11023,7658,5375,0,410,134,62,0,72,1,0
Дагир,472|504,10587,7228,7525,0,420,295,447,2,118,1,1
Дагир,427|535,10178,6912,6085,0,509,278,817,0,48,0,0
Дагир,426|537,10273,7288,3557,0,483,354,1163,0,167,0,0
Дагир,424|540,10290,6461,7162,0,429,527,628,92,270,0,0
Дагир,420|543,10429,7453,8369,0,425,421,134,0,165,0,0
Дагир,420|544,10273,2,2,1349,262,1282,0,450,0,0,2
Дагир,415|548,9553,8668,7484,0,321,7,392,1,11,0,0
Дагир,412|544,9084,8730,7495,0,496,75,128,0,39,0,0
Дагир,411|544,10114,9393,9584,0,249,22,70,0,12,0,0
Дагир,407|538,10069,7634,8003,0,363,3,121,0,207,0,0
Дагир,407|534,10495,7090,7796,0,738,42,149,0,26,0,0
Дагир,405|531,10237,6887,7106,0,374,0,504,0,13,0,0
Дагир,404|541,9706,8344,8412,0,320,6,149,23,9,0,0
Дагир,410|559,6082,7789,5255,500,553,9,761,0,17,0,0
Дагир,408|548,9153,8760,8474,0,262,0,362,0,4,0,0
Дагир,413|528,9912,8361,9811,0,580,147,108,0,72,0,0
Дагир,418|554,10068,6969,7150,0,198,484,495,0,152,0,0
Дагир,470|601,9771,8384,7637,0,209,43,568,0,5,0,1
Салага5,444|545,10971,11511,4950,0,300,0,500,0,0,1,0
Салага5,444|547,10971,8023,3427,0,300,680,500,100,200,0,2
Салага5,444|544,10971,8002,3438,0,300,680,500,100,200,1,2
Салага5,445|540,10971,7337,3144,0,284,656,437,96,193,0,2
Салага5,444|540,10971,7997,3505,0,300,680,500,100,175,0,2
Салага5,446|542,12313,3898,1713,0,700,0,200,10,0,0,2
Салага5,443|550,10971,7996,3505,0,300,680,500,100,175,0,2
Салага5,444|537,10971,7994,3504,0,300,680,500,100,175,0,2
Салага5,440|554,10971,8033,3475,0,280,680,471,100,199,0,2
Салага5,448|543,10971,10990,4888,0,300,0,500,0,0,1,0
Салага5,453|543,10971,7940,3500,0,300,680,500,100,200,1,2
Сергейя,482|586,9541,0,0,1528,0,773,0,128,0,1,4
Сергейя,480|584,9994,7995,1860,0,168,0,1576,0,100,1,2
Сергейя,499|597,9494,0,0,1813,15,1000,0,155,0,1,4
Сергейя,497|597,9599,7561,3995,0,256,0,1441,0,0,1,2
Сергейя,501|597,10057,11581,982,0,99,0,1295,0,7,0,2
Сергейя,501|602,9502,7279,3435,0,200,0,1602,0,10,0,2
Сергейя,509|600,9970,8338,3584,0,82,0,1356,49,0,0,2
Сергейя,470|591,9729,6565,3552,0,160,0,1612,0,37,0,0
Сергейя,512|582,10598,7012,3418,0,147,0,1613,0,42,1,0
Токмэн,461|508,9966,0,0,6739,62,2850,0,450,0,0,1
Токмэн,463|517,9976,0,0,414,20,186,0,35,0,0,0
Токмэн,466|516,9902,0,0,5876,63,3107,0,450,0,0,0
Токмэн,467|518,10160,0,0,6761,56,2850,0,450,0,0,1
Токмэн,471|514,9902,0,0,7116,63,2797,0,450,0,0,0
Токмэн,472|516,9902,9592,7832,0,179,0,476,5,0,1,0
Токмэн,472|517,10030,0,0,2072,42,1880,0,270,0,0,3
Токмэн,474|515,10030,0,0,7072,14,2725,0,450,0,0,3
Токмэн,474|521,9976,0,0,207,20,94,0,21,0,0,2
Токмэн,477|520,10160,0,0,6400,77,3049,0,477,0,1,2
Токмэн,479|517,9902,9513,8176,0,200,0,426,5,0,1,0
Токмэн,479|518,10160,0,0,4827,60,2608,0,450,0,0,3
Токмэн,479|520,10160,0,0,5143,60,2788,0,450,0,0,4
Токмэн,480|520,10237,0,0,5158,60,2796,0,441,0,0,4
Токмэн,478|521,10160,0,0,6325,76,3029,0,474,0,1,3
Токмэн,480|521,10160,8827,4261,0,140,0,1170,5,0,1,2
Токмэн,479|523,10252,0,0,6300,75,3036,0,538,0,1,0
Токмэн,479|524,9976,0,0,4696,55,2839,0,820,0,0,4
Токмэн,488|520,11837,3929,3165,0,64,0,213,5,0,1,4
Токмэн,487|520,10495,0,0,7312,49,2568,0,450,0,1,6
Токмэн,407|501,9771,9713,7282,0,239,0,525,5,0,0,0
Токмэн,412|503,9966,12701,1507,0,252,0,1258,5,0,0,0
Токмэн,413|504,9966,13085,1420,0,244,0,1212,5,0,0,0
Токмэн,412|511,9966,13446,1044,0,259,0,1210,5,0,0,0
Токмэн,419|515,9966,10499,999,0,297,0,1416,5,0,0,0
Токмэн,403|515,9966,16959,513,0,283,0,705,5,0,0,0
Токмэн,427|544,9825,0,0,179,20,88,0,15,0,0,0
Токмэн,423|546,9825,0,0,201,20,91,0,15,0,0,0
Токмэн,431|549,9825,0,0,179,20,88,0,15,0,0,0
Токмэн,432|558,9825,0,0,179,20,88,0,15,0,0,0
Токмэн,431|559,9825,0,0,652,20,312,0,58,0,0,0
Токмэн,430|559,9825,0,0,629,20,308,0,60,0,0,0
Токмэн,425|558,9825,0,0,655,20,340,0,65,0,0,0
Токмэн,418|558,9966,10069,6249,0,317,0,846,5,0,0,0
Токмэн,420|560,9966,9856,5496,0,323,0,1005,5,0,0,0
Токмэн,431|561,9825,0,0,179,20,88,0,15,0,0,4
Токмэн,427|562,9825,0,0,179,20,88,0,15,0,0,2
Токмэн,431|563,9825,0,0,202,20,92,0,15,0,0,0
Токмэн,435|568,9966,0,0,194,20,94,0,16,0,0,0
Токмэн,418|552,9825,17338,260,0,301,0,684,5,0,0,0
Токмэн,432|573,9966,10790,6654,0,366,0,682,5,0,0,0
Токмэн,435|576,9966,10668,7430,0,372,0,531,5,0,0,0
Токмэн,438|566,9966,0,0,185,20,91,0,15,0,0,3
Токмэн,441|564,9825,0,0,202,20,92,0,15,0,0,0
Токмэн,436|572,9966,9944,7272,0,405,0,667,5,0,0,0
Токмэн,448|562,9825,0,0,186,20,92,0,15,0,0,0
Токмэн,434|574,9966,10284,8362,0,200,0,497,5,0,0,0
Токмэн,423|564,9966,10142,7748,0,182,0,589,5,0,0,0
Токмэн,428|573,9771,9696,8201,0,233,0,378,5,0,0,0
Токмэн,420|566,9966,9644,8338,0,232,0,357,5,0,0,0
Токмэн,431|581,9771,9948,9983,0,199,0,52,3,0,0,0
Токмэн,413|562,4017,1289,1275,0,200,0,23,3,0,0,0
Токмэн,410|554,9994,9023,5323,0,200,0,981,5,0,0,0
Токмэн,460|593,9966,10404,8920,0,143,0,363,5,0,0,0
Токмэн,459|594,9966,10374,9560,0,213,0,278,5,0,0,0
Токмэн,456|591,9966,10100,6350,0,200,0,863,5,0,0,0
Токмэн,448|590,9887,10012,9713,0,445,0,0,5,0,0,0
Токмэн,450|583,9966,10154,9512,0,200,0,367,5,0,0,0
Токмэн,450|589,9966,9752,9192,0,276,0,182,5,0,0,0
Токмэн,456|592,9966,9741,9695,0,249,0,109,5,0,0,0
Токмэн,448|589,9966,9771,9403,0,200,0,169,5,0,0,0
Токмэн,474|601,8525,8166,6409,0,500,0,50,5,0,0,0
Токмэн,472|602,9966,9873,8853,0,200,0,457,5,0,0,4
Токмэн,478|603,7641,0,0,8112,71,2825,0,380,0,0,0
Токмэн,439|585,7636,6011,6029,0,200,0,189,5,0,0,0
Токмэн,452|593,3874,850,810,0,200,0,0,3,0,0,0
Туз.,451|519,9811,70,0,1415,109,210,0,195,18,0,0
Туз.,446|520,9510,0,0,421,33,1167,0,68,0,0,0
Туз.,446|519,9741,0,0,2337,65,210,0,213,23,0,0
Туз.,447|521,10525,10748,3469,0,196,187,967,8,15,0,0
Туз.,447|518,9387,634,0,421,40,1132,0,96,0,0,0
Туз.,453|520,11845,4928,1553,0,54,75,554,4,4,0,0
Туз.,451|517,10542,8506,2052,0,509,157,732,8,18,1,0
Туз.,434|520,10634,11615,2715,0,226,305,927,6,8,0,0
Туз.,437|516,10043,11338,2562,0,158,46,1052,2,7,0,0
Туз.,434|521,9902,281,0,2785,178,185,0,223,78,0,2
Туз.,437|517,9449,10431,3802,0,463,414,356,11,46,0,0
Туз.,435|521,9231,11981,2333,0,294,146,1096,6,10,0,0
Туз.,434|523,9997,12884,3985,0,600,216,266,20,84,0,0
Туз.,437|518,10617,11353,5510,0,472,387,242,34,37,0,0
Туз.,438|514,9283,33,0,397,65,185,0,45,0,0,0
Туз.,428|527,10392,13151,3306,0,519,371,421,28,30,0,0
Туз.,439|529,9051,0,0,1162,140,383,0,152,0,0,0
Туз.,427|516,9328,12432,4866,0,347,79,363,13,6,0,0
Туз.,430|527,9448,10782,3102,0,430,210,891,20,58,1,0
Туз.,427|528,9765,337,0,2049,280,1074,0,289,60,0,4
Туз.,429|534,10077,11267,3585,0,408,277,183,20,7,0,0
Туз.,426|531,10077,12312,1588,0,315,270,760,6,207,0,1
Туз.,430|512,9522,0,0,6745,176,1745,0,263,56,0,3
Туз.,420|515,9503,619,1,5264,276,198,0,400,101,0,3
Туз.,431|546,8687,560,0,1670,90,1634,0,276,74,0,3
Туз.,425|534,9959,0,0,1304,208,210,0,335,67,0,3
Туз.,424|534,10860,12688,5341,0,554,322,118,49,36,0,1
Туз.,423|540,10077,11696,4407,0,684,539,0,32,51,0,0
Туз.,423|503,9477,9269,1409,0,306,369,1003,14,4,1,0
Туз.,405|517,6206,0,0,5712,16,2422,0,332,0,0,0
Туз.,496|538,10884,693,0,4634,46,1055,495,250,0,1,2
