Игрок;Координаты;Очки;Копья;Мечи;Топоры;Лазы;ЛК;ТК;Тараны;Каты;Пал;Двор
mirakses;485|565;11445;5204;5232;0;296;0;0;9;0;0;2
mirakses;515|541;10311;0;0;7800;150;2240;0;400;0;0;5
mirakses;506|550;11643;6500;0;0;1100;0;0;3;0;0;0
OliWi;452|567;10247;4536;3934;0;357;0;474;3;0;1;15
OliWi;473|584;9978;1;0;0;0;0;3416;0;0;1;2
OliWi;450|575;10247;5858;1880;0;86;0;292;4;5;1;15
OliWi;446|578;10375;976;2452;1;58;1380;0;4;1015;1;14
OliWi;477|590;10247;7261;3356;0;200;0;1346;0;3;1;7
OliWi;408|563;1051;0;0;0;0;0;0;0;0;0;0
o-O..OnMaine..O-o;523|522;11553;0;0;0;1300;0;0;0;0;0;0
o-O..OnMaine..O-o;528|520;10237;0;0;1843;10;1005;0;207;0;0;0
o-O..OnMaine..O-o;521|522;10178;0;0;1149;10;625;0;131;0;0;4
o-O..OnMaine..O-o;530|521;10178;0;0;1807;10;985;0;210;0;0;0
o-O..OnMaine..O-o;526|521;10178;0;0;1815;10;934;0;196;0;0;0
o-O..OnMaine..O-o;526|520;9876;7212;7187;0;24;0;920;9;6;0;0
o-O..OnMaine..O-o;511|526;10211;9289;9253;0;0;0;192;5;2;0;0
o-O..OnMaine..O-o;514|528;10237;0;0;1527;10;778;0;131;0;0;4
o-O..OnMaine..O-o;515|531;10084;10065;9614;0;35;0;2;0;2;0;0
o-O..OnMaine..O-o;511|530;10104;7332;7315;0;196;0;746;10;85;0;0
o-O..OnMaine..O-o;519|530;10237;0;0;1495;10;745;0;127;0;0;0
o-O..OnMaine..O-o;514|527;10104;0;0;4666;10;2341;0;401;0;0;4
o-O..OnMaine..O-o;515|527;10237;0;0;4890;10;2521;0;419;0;0;0
o-O..OnMaine..O-o;516|524;10237;0;0;5214;10;2600;0;447;0;0;0
o-O..OnMaine..O-o;491|519;10237;0;0;5183;10;2544;0;1000;0;1;4
o-O..OnMaine..O-o;491|518;10211;7370;7066;0;400;0;694;5;2;0;0
o-O..OnMaine..O-o;490|519;10237;0;0;5085;10;2600;0;700;0;0;0
o-O..OnMaine..O-o;492|517;9976;0;0;4540;351;2229;428;482;2;0;4
o-O..OnMaine..O-o;502|506;11978;0;0;2763;103;960;0;314;0;0;4
o-O..OnMaine..O-o;486|531;9761;0;0;9600;9;2000;0;513;0;0;4
o-O..OnMaine..O-o;485|532;9735;10078;10100;0;53;0;0;0;2;0;0
o-O..OnMaine..O-o;485|530;9735;10010;10166;0;0;0;0;0;2;0;0
o-O..OnMaine..O-o;485|529;10211;0;0;8977;9;2000;0;568;0;1;4
o-O..OnMaine..O-o;490|528;11627;0;0;4004;66;708;0;330;0;0;0
o-O..OnMaine..O-o;491|532;10237;0;0;8950;5;2000;0;653;0;0;0
o-O..OnMaine..O-o;492|530;9735;10007;10179;0;120;0;0;0;2;0;0
o-O..OnMaine..O-o;489|532;9735;10149;10019;0;270;0;0;0;2;0;0
o-O..OnMaine..O-o;490|531;9747;10081;10085;0;216;0;1;0;2;0;0
o-O..OnMaine..O-o;485|526;10211;0;0;9904;8;2000;0;1000;0;1;0
o-O..OnMaine..O-o;486|530;10211;0;0;9987;9;2131;0;1000;0;1;0
o-O..OnMaine..O-o;486|529;10237;0;0;8527;9;2000;0;656;0;1;4
o-O..OnMaine..O-o;485|527;10211;0;0;8767;9;2000;0;610;0;0;4
o-O..OnMaine..O-o;484|532;9735;10040;10128;0;40;0;0;0;2;0;0
o-O..OnMaine..O-o;492|532;10211;9915;9936;0;190;0;1;0;2;0;0
o-O..OnMaine..O-o;483|523;10237;0;0;10032;8;2000;0;975;0;1;0
o-O..OnMaine..O-o;480|528;10237;0;0;8967;9;2000;0;648;0;0;0
o-O..OnMaine..O-o;479|525;9761;0;0;8719;9;2000;0;750;0;0;0
o-O..OnMaine..O-o;481|529;10237;0;0;8467;9;2000;0;750;0;0;0
o-O..OnMaine..O-o;479|526;10237;0;0;9122;9;2000;0;617;0;0;0
o-O..OnMaine..O-o;486|526;10211;0;0;8817;9;2000;0;600;0;0;4
o-O..OnMaine..O-o;492|528;10237;0;0;8557;9;2000;0;650;0;0;4
o-O..OnMaine..O-o;492|527;10237;0;0;9008;9;2000;0;500;0;0;4
o-O..OnMaine..O-o;493|526;10211;8209;7898;0;89;0;644;0;13;0;0
o-O..OnMaine..O-o;494|526;10237;0;0;8925;10;2000;0;576;0;0;4
o-O..OnMaine..O-o;479|529;10237;0;0;7100;9;2044;0;672;0;0;4
o-O..OnMaine..O-o;458|530;10237;0;0;1399;10;761;0;120;0;0;0
o-O..OnMaine..O-o;458|528;10237;0;0;1399;10;761;0;120;0;0;0
o-O..OnMaine..O-o;460|529;10237;0;0;1399;10;761;0;120;0;0;0
o-O..OnMaine..O-o;460|531;10237;0;0;1399;10;761;0;120;0;0;0
o-O..OnMaine..O-o;458|529;10237;9388;8214;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;469|519;11169;4413;4425;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;447|527;10237;9511;9500;0;603;0;2;0;2;0;0
o-O..OnMaine..O-o;446|527;10237;9784;9155;0;639;0;2;0;2;0;0
o-O..OnMaine..O-o;441|527;10237;9842;9875;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;417|516;10237;9339;10066;0;406;0;2;0;2;0;0
o-O..OnMaine..O-o;424|513;10237;10034;9683;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;432|539;10237;9596;9857;0;847;0;47;0;2;0;0
o-O..OnMaine..O-o;429|544;10237;9598;9981;0;301;0;8;0;2;0;0
o-O..OnMaine..O-o;416|527;10237;10008;10281;0;561;0;2;0;2;0;0
o-O..OnMaine..O-o;409|509;10237;9841;9907;1;234;0;2;0;2;0;0
o-O..OnMaine..O-o;424|553;10237;10029;10156;0;609;0;3;0;2;0;0
o-O..OnMaine..O-o;415|537;10237;10000;10368;0;280;0;2;0;2;0;0
o-O..OnMaine..O-o;407|502;10237;9802;9881;0;867;0;2;0;2;0;0
o-O..OnMaine..O-o;403|508;10237;9853;9864;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;506|597;10237;9970;9935;0;756;0;2;0;2;0;0
o-O..OnMaine..O-o;433|565;10237;9784;10007;0;573;0;2;0;2;0;0
o-O..OnMaine..O-o;479|593;10237;9866;9839;0;736;0;2;0;2;0;0
o-O..OnMaine..O-o;436|573;10237;9309;9314;0;1157;0;2;0;2;0;0
o-O..OnMaine..O-o;492|604;10237;10027;10129;0;389;0;2;0;2;0;0
o-O..OnMaine..O-o;397|506;10237;9865;9834;0;259;0;2;0;2;0;0
o-O..OnMaine..O-o;435|583;10237;9846;9825;0;273;0;2;0;2;0;0
o-O..OnMaine..O-o;427|547;10237;9798;9911;0;248;0;4;0;2;0;0
o-O..OnMaine..O-o;431|544;10237;9784;9915;0;250;0;5;0;2;0;0
o-O..OnMaine..O-o;433|543;10237;9819;9880;0;250;0;5;0;2;0;0
o-O..OnMaine..O-o;432|545;10237;9731;9986;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;435|549;10237;9843;9856;0;250;0;5;0;2;0;0
o-O..OnMaine..O-o;436|542;10237;9841;9858;0;250;0;5;0;2;0;0
o-O..OnMaine..O-o;392|514;10237;9859;9864;0;247;0;2;0;2;0;0
o-O..OnMaine..O-o;392|507;10237;9706;10011;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;434|546;10237;9848;9851;0;250;0;5;0;2;0;0
o-O..OnMaine..O-o;434|586;10237;9877;9840;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;436|585;10237;9856;9861;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;425|531;10237;9833;9884;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;421|531;10237;9827;9890;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;422|530;10237;9740;9977;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;416|548;10237;9887;9830;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;422|529;10237;9872;9845;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;419|550;10237;9920;9797;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;420|550;10237;9821;9896;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;424|541;10237;9865;9852;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;419|538;10237;9865;9852;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;392|524;8916;5805;5840;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;399|517;8372;5319;5292;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;393|525;7963;6191;5541;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;397|543;6878;4645;3865;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;389|519;2813;1050;1007;0;250;0;0;0;0;0;0
o-O..OnMaine..O-o;422|513;10237;3997;3194;0;250;0;2;0;2;0;0
o-O..OnMaine..O-o;407|461;10237;0;0;6297;10;908;0;543;0;0;0
o-O..OnMaine..O-o;409|458;10237;0;0;7974;9;2205;0;500;0;0;0
o-O..OnMaine..O-o;411|456;10237;0;0;6861;10;2505;0;500;0;0;0
o-O..OnMaine..O-o;410|458;10237;0;0;10996;10;2000;0;750;0;0;0
o-O..OnMaine..O-o;406|462;10237;0;0;6192;10;1180;0;500;0;0;4
o-O..OnMaine..O-o;412|457;10237;0;0;6364;10;2505;0;500;0;0;0
o-O..OnMaine..O-o;410|456;10237;0;0;7393;10;2436;0;500;0;0;0
o-O..OnMaine..O-o;410|454;10237;0;0;8661;9;2106;0;500;0;0;0
o-O..OnMaine..O-o;410|455;10237;0;0;8706;10;2132;0;500;0;0;0
o-O..OnMaine..O-o;406|450;10237;7186;5243;0;250;0;680;0;2;0;0
o-O..OnMaine..O-o;414|466;10237;0;0;6738;10;2600;0;500;0;0;4
o-O..OnMaine..O-o;414|454;10237;0;0;7503;10;2553;0;500;0;0;0
o-O..OnMaine..O-o;409|451;10237;0;0;6898;10;2437;0;500;0;0;0
o-O..OnMaine..O-o;407|452;10237;0;0;7578;10;2477;0;500;0;0;0
o-O..OnMaine..O-o;413|466;10237;0;0;6623;10;2531;0;495;0;0;3
o-O..OnMaine..O-o;416|452;10237;0;1;8136;10;2397;0;500;0;0;0
o-O..OnMaine..O-o;416|456;10237;7008;3041;0;780;0;651;5;8;0;0
o-O..OnMaine..O-o;414|456;11579;350;221;0;3787;0;62;0;15;0;0
o-O..OnMaine..O-o;415|451;10237;6729;2045;0;250;0;1009;0;2;0;0
o-O..OnMaine..O-o;414|470;10237;0;0;2520;10;1374;0;365;0;0;4
o-O..OnMaine..O-o;416|453;10237;5782;3842;0;250;0;153;0;2;0;0
o-O..OnMaine..O-o;418|448;10237;6802;2919;0;250;0;458;0;2;0;0
o-O..OnMaine..O-o;411|453;10237;8305;133;0;250;0;1101;5;2;0;0
o-O..OnMaine..O-o;412|452;10237;0;0;6637;10;2748;0;500;0;0;0
o-O..OnMaine..O-o;406|448;9441;0;0;6088;10;2602;0;555;0;0;0
o-O..OnMaine..O-o;418|456;10237;8627;5;0;250;0;1108;5;2;0;0
o-O..OnMaine..O-o;419|442;10237;7841;627;0;250;0;1147;5;2;0;0
o-O..OnMaine..O-o;419|447;10237;0;0;6880;10;768;0;500;0;0;0
o-O..OnMaine..O-o;413|455;10237;8627;5;0;250;0;944;5;2;0;0
o-O..OnMaine..O-o;411|451;10237;8454;5;0;250;0;1201;5;2;0;0
o-O..OnMaine..O-o;422|447;10237;0;0;6777;7;915;0;500;0;0;0
o-O..OnMaine..O-o;417|450;10237;0;0;6757;7;911;0;500;0;0;0
o-O..OnMaine..O-o;406|447;10237;8475;55;0;250;0;1084;5;2;0;0
o-O..OnMaine..O-o;436|456;11446;0;0;0;4290;0;0;0;0;1;0
o-O..OnMaine..O-o;417|440;10237;0;0;6581;10;910;0;500;0;0;0
o-O..OnMaine..O-o;411|445;10237;0;0;6377;10;864;0;500;0;0;0
o-O..OnMaine..O-o;414|443;10237;0;0;6100;10;833;0;400;50;0;0
o-O..OnMaine..O-o;412|445;10237;0;0;6101;10;855;0;400;50;0;0
o-O..OnMaine..O-o;406|445;5887;0;0;3764;10;621;0;250;38;0;0
o-O..OnMaine..O-o;410|445;10237;0;0;5866;10;918;0;500;0;0;0
o-O..OnMaine..O-o;394|462;1386;350;317;0;250;0;0;0;0;0;0
o-O..OnMaine..O-o;427|439;11812;0;0;0;4275;0;0;0;0;1;0
o-O..OnMaine..O-o;423|469;10237;3766;750;0;250;0;347;0;2;0;0
o-O..OnMaine..O-o;410|474;10544;0;0;1306;10;710;0;134;10;0;0
o-O..OnMaine..O-o;411|479;10116;0;0;1458;10;803;0;168;0;0;1
o-O..OnMaine..O-o;409|476;10544;0;0;1402;10;763;0;130;20;0;0
o-O..OnMaine..O-o;412|499;10019;0;0;106;10;60;0;10;4;0;0
o-O..OnMaine..O-o;400|494;9621;0;0;415;10;222;0;53;0;0;5
o-O..OnMaine..O-o;401|490;6960;0;0;100;10;50;0;11;0;0;0
Rookie;477|533;10471;0;0;6674;87;3033;0;270;24;0;0
Rookie;457|541;9835;0;0;10000;72;2348;0;976;88;1;0
Rookie;456|538;9835;11749;1;0;208;0;1400;4;4;0;0
Rookie;460|542;9835;12914;1;0;210;0;1205;4;4;0;0
Rookie;513|522;10365;10066;1;0;210;0;1500;4;104;0;2
Rookie;462|519;9825;0;0;5939;65;3200;0;200;45;0;4
Rookie;474|541;8975;11770;1;0;204;7;1370;4;4;1;0
Rookie;465|516;10237;17447;1;0;210;0;385;3;4;0;0
Rookie;468|520;9825;15000;1;0;207;0;725;4;104;0;0
Rookie;467|517;10301;0;0;6350;87;3033;0;270;24;0;0
Rookie;469|523;9733;0;1;6763;65;3013;0;200;32;0;5
Rookie;466|518;8960;0;0;8235;86;2784;0;270;12;0;0
Rookie;468|523;9747;18052;2896;0;198;100;40;14;38;0;0
Rookie;467|522;9873;18;0;6450;87;2993;0;270;86;0;0
Rookie;466|522;9537;14317;1;0;192;0;936;4;50;0;0
Rookie;465|522;9239;11880;1;0;210;0;1284;4;4;0;0
Rookie;465|521;9093;0;0;7153;87;3018;0;270;24;0;0
Rookie;465|520;9909;12269;1;0;209;0;951;4;7;0;0
Rookie;471|523;9560;0;1;6161;80;3210;0;200;24;0;4
Rookie;472|526;9753;0;0;6262;75;2998;0;200;99;0;5
Rookie;471|524;9817;0;1;6212;83;3177;0;200;24;0;4
Rookie;471|525;9835;13549;1;0;210;0;1073;4;30;0;0
Rookie;466|528;9711;0;0;6423;57;3120;0;200;24;0;5
Rookie;467|528;9623;17;0;6320;86;3157;0;200;24;0;4
Rookie;465|528;9809;12308;1;0;210;0;769;4;4;0;0
Rookie;464|527;9889;0;0;8812;72;2000;0;710;12;1;0
Rookie;464|526;9825;0;0;6771;87;3033;0;270;24;0;0
Rookie;476|526;10400;13210;1;0;149;0;711;4;50;0;0
Rookie;475|526;10296;0;0;6850;87;2932;0;270;24;0;0
Rookie;500|506;10301;2897;1;4066;48;2080;590;200;24;0;4
Rookie;471|538;9899;17230;1;0;210;0;483;4;4;0;0
Rookie;472|539;9899;0;0;6705;87;3020;0;270;24;0;1
Rookie;473|539;9899;0;0;6753;87;3033;0;270;24;0;0
Rookie;461|519;9889;17265;1;0;164;0;456;6;30;0;0
Rookie;475|542;8786;942;1;4662;129;1906;1100;270;83;0;4
Rookie;477|542;9899;0;0;3850;186;1801;1278;263;24;0;0
Rookie;475|543;8975;0;0;6846;187;3033;0;270;24;0;0
Rookie;474|544;9258;0;1;6967;87;3033;0;270;24;0;0
Rookie;475|544;9835;7600;1;0;210;0;358;4;4;0;0
Rookie;472|545;9835;12756;1;1303;210;720;420;125;14;0;0
Rookie;470|546;8612;5623;1;0;210;0;340;4;4;0;0
Rookie;465|548;9835;2050;1;0;204;0;869;4;5;0;0
Rookie;471|548;8975;16857;1;0;210;0;594;4;4;0;0
Rookie;477|535;9928;0;0;6512;87;3095;0;200;24;0;4
Rookie;478|536;9963;11173;1;0;191;0;1297;4;100;0;0
Rookie;478|535;8934;16431;2059;0;193;0;330;4;13;1;0
Rookie;481|537;10311;0;0;6563;67;3043;0;200;24;0;5
Rookie;482|537;10223;1093;0;5668;75;3020;0;200;24;0;4
Rookie;481|538;10382;15000;1;0;203;0;679;4;100;0;0
Rookie;480|538;9861;0;0;5348;69;2682;429;248;24;0;4
Rookie;479|538;9835;0;0;6482;87;3035;0;248;24;0;4
Rookie;480|537;9835;15057;1;0;140;0;840;2;30;0;0
Rookie;480|536;11192;7115;824;0;157;0;74;3;38;0;0
Rookie;449|527;6954;0;0;7952;72;2000;0;1145;15;1;0
Rookie;446|525;7730;0;0;8766;72;2000;0;878;24;1;0
Rookie;445|524;9432;0;0;6401;76;3160;0;200;24;0;4
Rookie;444|525;9461;16556;4999;0;210;2;60;13;4;0;0
Rookie;444|526;9404;13994;7644;0;140;146;40;10;18;0;0
Rookie;533|544;10118;12204;1;0;204;0;1093;4;66;1;3
Rookie;528|545;10058;10664;571;0;189;0;1276;4;104;0;0
Rookie;513|517;9962;0;0;8849;87;2002;0;505;3;0;2
Rookie;517|520;10506;204;1;5761;99;3068;48;200;26;0;4
Rookie;477|516;9673;0;1;6124;74;3191;0;222;24;0;4
Rookie;482|520;10221;0;1;6010;58;3216;0;200;24;0;4
Rookie;483|516;9816;0;0;6013;87;3227;0;200;24;0;4
Rookie;479|516;9938;15000;1;485;192;0;542;44;60;0;0
Rookie;482|518;11383;0;1;2310;86;1219;0;108;91;0;4
Rookie;482|516;9889;12973;4363;309;195;0;210;4;24;0;0
Rookie;476|515;8759;15981;1195;0;166;0;537;4;23;0;0
Rookie;468|534;9744;17633;1;0;210;0;438;4;4;0;0
Rookie;484|536;9899;2500;0;5311;75;2777;0;200;24;0;4
Rookie;472|492;11474;1149;400;1152;372;701;200;108;7;0;9
Rookie;518|540;10237;12268;1;0;210;0;1295;4;10;1;0
Polaykovsi777;569|522;11615;4468;3005;0;134;0;347;20;0;0;5
Polaykovsi777;570|522;10273;0;0;0;0;0;0;0;0;0;12
Polaykovsi777;591|519;10217;0;0;546;10;252;0;31;0;0;0
Polaykovsi777;447|536;10709;5874;5853;0;200;0;500;20;0;0;3
Polaykovsi777;447|540;10273;11012;8834;0;200;0;274;16;0;0;3
Polaykovsi777;444|532;9874;14188;6837;0;200;0;76;16;0;0;4
Polaykovsi777;439|536;9871;14124;8536;0;200;0;201;20;0;0;3
Polaykovsi777;432|529;9877;16302;4374;0;137;0;180;18;0;0;0
Polaykovsi777;434|532;9870;9028;8927;0;223;0;500;20;0;0;0
Polaykovsi777;448|535;9871;10124;10472;0;200;0;171;20;0;0;0
Polaykovsi777;448|536;9874;11213;9620;0;196;0;66;20;0;0;4
Polaykovsi777;438|531;9871;14472;6208;0;200;0;107;20;0;0;3
Polaykovsi777;435|528;9875;14149;5861;0;213;0;214;20;0;0;3
Polaykovsi777;441|534;9870;8847;8855;0;200;0;500;20;0;0;3
Polaykovsi777;438|532;9874;10035;7812;0;200;0;500;19;0;0;4
Polaykovsi777;438|534;9871;13704;7212;0;200;0;51;20;0;0;4
Polaykovsi777;427|530;9874;13197;5497;0;199;0;441;7;0;0;0
Polaykovsi777;441|532;9874;10680;6987;0;200;0;433;6;0;0;0
Polaykovsi777;436|529;9874;13501;7058;0;244;0;99;16;0;0;4
Polaykovsi777;444|538;9874;9992;11198;0;200;0;76;15;0;0;0
Polaykovsi777;436|531;9874;16425;5081;0;200;0;20;19;0;0;0
Polaykovsi777;434|533;9871;16598;4366;0;176;0;111;8;0;0;1
Polaykovsi777;431|535;9874;14842;6251;0;194;0;40;20;0;0;3
Polaykovsi777;519|579;9871;9030;9027;0;160;0;380;5;0;0;0
Polaykovsi777;520|579;9883;9821;9799;0;191;0;96;20;0;0;0
Polaykovsi777;519|575;9871;8584;8588;0;200;0;500;20;0;1;0
Polaykovsi777;519|578;10252;8949;8961;0;165;0;376;20;0;0;0
Polaykovsi777;520|577;9870;9350;9364;0;181;0;251;20;0;0;0
Polaykovsi777;518|577;9870;867;868;6805;183;2494;0;360;0;0;0
Polaykovsi777;518|585;9870;10577;9575;0;200;0;5;20;0;0;0
Polaykovsi777;521|577;9872;8856;8904;0;177;0;405;19;0;0;0
Polaykovsi777;517|578;9886;10050;9998;0;200;0;24;17;0;0;0
Polaykovsi777;522|585;9870;9769;9795;0;200;0;103;20;0;0;0
Polaykovsi777;502|595;10495;10026;9998;0;200;0;3;20;0;0;0
Polaykovsi777;525|574;10285;9586;9561;0;200;0;112;20;0;0;0
Polaykovsi777;516|571;9941;6183;6221;0;200;0;500;20;0;0;0
Polaykovsi777;524|575;9891;9105;9103;0;176;0;336;20;0;0;0
Polaykovsi777;514|578;10616;9256;9301;0;181;0;204;20;0;0;0
Polaykovsi777;537|573;9891;10088;9501;0;199;0;98;20;0;0;0
Polaykovsi777;520|583;9870;11155;8845;0;198;0;36;14;0;0;0
Polaykovsi777;522|580;9874;9140;9139;0;164;0;329;20;0;0;0
Polaykovsi777;545|580;9870;9924;9904;0;198;0;60;19;0;0;0
Polaykovsi777;539|581;9870;10022;10040;0;200;0;20;20;0;0;0
Polaykovsi777;534|582;9875;0;0;5304;9;2130;0;360;0;0;0
Polaykovsi777;526|585;9880;10047;10036;0;200;0;16;20;0;0;0
Polaykovsi777;535|583;9870;9504;9510;93;183;6;175;27;0;0;0
Polaykovsi777;537|584;9870;10847;8519;0;362;0;82;20;0;0;0
Polaykovsi777;542|579;9871;7861;7862;0;200;0;500;20;0;0;0
Polaykovsi777;544|578;9870;9688;9653;0;188;0;155;7;0;0;0
Polaykovsi777;523|583;9891;9073;9078;0;308;0;314;5;0;0;0
Polaykovsi777;536|581;9891;9611;9605;0;197;0;161;20;0;0;0
Polaykovsi777;521|585;9870;11814;7814;0;470;0;19;0;0;0;0
Polaykovsi777;538|577;9871;10068;10078;0;200;0;6;20;0;0;0
Polaykovsi777;543|580;9870;9786;9818;0;188;0;100;20;0;0;0
Polaykovsi777;542|577;9871;8376;8368;0;200;0;500;5;0;0;0
Polaykovsi777;514|574;10971;9026;8999;0;179;0;264;20;0;0;0
Polaykovsi777;515|575;10273;11579;8560;0;200;0;8;0;0;0;0
Polaykovsi777;531|585;9870;9157;9132;0;13;0;119;1;0;0;0
Polaykovsi777;535|581;9870;9649;9646;0;198;0;101;77;0;0;0
Polaykovsi777;544|564;9870;0;0;8352;10;2500;0;360;0;1;5
Polaykovsi777;531|583;9891;9214;9227;0;200;0;285;5;0;0;1
Polaykovsi777;536|582;9874;10403;9718;0;200;0;10;20;0;0;0
Polaykovsi777;546|564;11212;2810;2830;0;200;0;500;5;0;1;0
Polaykovsi777;533|587;9870;7833;7861;0;200;0;500;5;0;1;0
Polaykovsi777;511|610;9870;9699;9679;0;80;0;169;5;0;0;1
Polaykovsi777;539|586;9870;10081;10077;0;200;0;4;20;0;0;0
Polaykovsi777;551|577;9870;9879;9867;0;193;0;75;20;0;0;0
Polaykovsi777;541|580;9871;9741;9770;0;68;0;160;15;0;0;0
Polaykovsi777;529|591;9870;8298;8327;0;439;0;500;5;0;0;0
Polaykovsi777;538|588;9870;9563;9524;0;170;0;205;5;0;0;0
Polaykovsi777;524|595;9870;11524;9764;0;346;0;7;20;0;0;0
Polaykovsi777;515|586;9891;12153;7537;0;431;0;4;20;0;0;0
Polaykovsi777;519|592;9870;10120;10136;0;50;0;41;16;0;0;0
Polaykovsi777;523|590;9908;10057;10077;0;200;0;19;5;0;0;0
Polaykovsi777;553|584;9870;8327;8278;0;200;0;500;16;0;1;0
Polaykovsi777;523|600;9870;9703;9665;0;80;0;179;16;0;0;0
Polaykovsi777;509|599;9870;10075;10071;0;200;0;6;20;0;0;0
Polaykovsi777;519|600;9870;9653;9643;0;162;0;162;18;0;0;0
Polaykovsi777;532|599;9870;12640;7542;0;200;0;0;20;0;0;0
Polaykovsi777;519|580;10311;9745;9751;0;192;0;100;20;0;0;0
Polaykovsi777;514|599;9870;9844;9824;0;193;0;88;20;0;0;0
Polaykovsi777;503|604;9870;10101;10081;0;200;0;0;20;0;0;0
Polaykovsi777;553|587;9870;8594;8588;0;200;0;500;20;0;0;0
Polaykovsi777;556|592;11212;3838;3835;0;200;0;67;20;0;0;5
Polaykovsi777;537|597;9872;9574;9575;0;200;0;172;20;0;0;0
Polaykovsi777;509|593;9891;9902;9902;0;200;0;62;20;0;0;0
Polaykovsi777;516|605;9870;12157;3146;0;425;0;388;5;0;0;0
Polaykovsi777;497|592;10011;9811;9763;0;200;0;77;20;0;0;0
Polaykovsi777;483|595;11321;10206;5860;0;450;0;500;5;0;0;0
Polaykovsi777;486|598;11550;9712;3847;0;424;0;500;5;0;0;0
Polaykovsi777;472|597;11550;8496;8490;0;329;0;366;20;0;0;0
Polaykovsi777;479|599;11550;8636;8599;0;327;0;326;19;0;0;0
Polaykovsi777;463|594;11550;8118;8093;0;352;0;500;5;0;0;0
Polaykovsi777;482|604;9870;9338;9365;0;497;0;160;5;0;0;0
Polaykovsi777;482|607;9870;9635;9587;0;200;0;160;20;0;0;0
Polaykovsi777;555|591;9870;8588;8594;0;200;0;500;20;0;0;0
Polaykovsi777;510|612;1881;530;500;0;0;0;0;0;0;0;0
Polaykovsi777;541|544;11615;2750;2708;0;200;0;500;5;0;0;1
Polaykovsi777;504|492;9413;3188;3177;0;200;0;500;5;0;0;0
Polaykovsi777;485|464;7709;3044;3051;0;200;0;500;5;0;0;0
Polaykovsi777;457|436;11058;1269;1229;0;200;0;500;5;0;1;0
Polaykovsi777;436|483;10506;4379;4353;0;200;0;500;5;0;0;0
Polaykovsi777;436|498;10568;4032;4038;0;200;0;500;5;0;0;0
Polaykovsi777;434|498;10733;4119;4162;0;200;0;500;5;0;0;2
Polaykovsi777;442|502;10732;4121;4162;0;200;0;500;5;0;0;2
Polaykovsi777;439|501;10730;4119;4159;0;200;0;500;5;0;0;2
Polaykovsi777;434|497;10728;4122;4161;0;200;0;500;5;0;0;0
Polaykovsi777;438|493;10812;3990;4039;0;200;0;500;5;0;0;0
Polaykovsi777;444|483;10273;4934;4918;0;200;0;500;5;0;0;0
Polaykovsi777;443|487;10273;5211;5169;0;200;0;500;7;0;0;0
Polaykovsi777;444|486;10273;5070;5051;0;200;0;500;5;0;0;0
Polaykovsi777;444|463;10230;0;0;5931;10;2500;0;360;0;0;2
Polaykovsi777;445|460;10273;0;0;5517;10;2500;0;360;0;0;0
Polaykovsi777;441|460;10311;0;0;8461;10;2500;0;360;0;0;3
Polaykovsi777;443|458;10268;0;0;7320;10;2500;0;360;0;0;2
Polaykovsi777;441|484;10336;4957;4988;0;200;0;500;5;0;0;0
Polaykovsi777;442|483;10273;3891;3900;0;200;0;500;5;0;0;0
Polaykovsi777;434|485;10273;4469;4450;0;200;0;500;5;0;0;0
Polaykovsi777;432|487;10311;4662;4694;0;200;0;500;5;0;0;1
Polaykovsi777;443|481;10452;7207;7182;0;200;0;500;5;0;0;3
Polaykovsi777;442|480;10375;3611;3602;0;200;0;500;5;0;0;0
Polaykovsi777;442|487;10375;4952;4969;0;200;0;500;5;0;0;0
Polaykovsi777;431|491;12371;5323;5354;0;200;0;500;5;0;0;0
Polaykovsi777;428|491;12154;6090;6090;0;200;0;500;5;0;0;2
Polaykovsi777;441|489;10818;3918;3917;0;0;0;472;0;0;0;0
Polaykovsi777;450|454;10963;0;0;6284;10;2500;0;360;0;0;2
Polaykovsi777;437|492;10787;3789;3755;0;200;0;500;5;0;0;0
Polaykovsi777;437|493;10787;4406;4394;0;200;0;500;5;0;0;0
Polaykovsi777;438|458;10273;0;0;8239;10;2500;0;360;0;0;1
